category,text
NOTPOL,am rotting.mushrooms are growing on my balls.
NOTPOL,@deelss so she replied with a yes to dinner.. =) woop woop. nandos to be specific! miss you!
NOTPOL,@blckshpby poop. Vancen from bgoz is organising the tour for April. Yayyyyyyyyy
NOTPOL,Brennr.de im Playboy! Cover: http://lauflinx.de/98b Video: http://lauflinx.de/98a #weltmÃ¤nnertag #weltmaennertag #wmt #playboy
NOTPOL,"today,after school, I'm gonna go to my mom's work.. Study.. Tomorrow I have test..."
NOTPOL,Listening to Blood On Your Hands â™ª Arch Enemy http://bit.ly/vxTeZ
NOTPOL,"@reizcakes hmm, gahapon lng ni nko na-feel.. i thot wla lng, murag natuluyan man kron.. di ko cguro sulod ugma.. thanks mare!"
NOTPOL,is markin out the days untill new moon airs!!:) shit i can't wait:):)
NOTPOL,@YessBossTommy i dont think @rye_raptor was complaining about his job and wat he earns from it.
NOTPOL,"Mothafuffa I'm ill, and sick... *sad face*"
NOTPOL,It's bloody raining and I have to cycle to college. Not such a good day after all.
NOTPOL,":-D RT @inquirerdotnet: Gov't employees to get tax-free 14th month pay, P15K cash gift http://tinyurl.com/ydn4clq"
NOTPOL,DAMN where @pausepolice when you need em. Did you see breezy Cover. I HIT X button SOOO FAST
NOTPOL,"@HannahBenne @misstwinkle, good morning! I have actually only seen season 1 of GG so trying to avoid 3 until i have given in & bought 2!"
NOTPOL,lol YOU KNOW IT...No me gusta dejar a nadie sin respuesta. RT @Shogun79: @ProfesorXavier esos son los stats de un verdadero twitterican lol
NOTPOL,@BieberPaparazzi you are a girl right?just asking?
NOTPOL,@natgoesnothing LOL the mv has the old-ish effect right
NOTPOL,RT @antidarwin: Are u Catholic? Like 2 tweet? Then you definitely need to visit www.TweetCatholic.com - by @TweetCatholic
NOTPOL,Posted New Product: Finest Quality K and R Sausage Ad Sign 1940's to my online store. http://bit.ly/htLm1
NOTPOL,I'm recording new drum covers today! Videos up in the next couple of days
NOTPOL,Don't know your car's maintenance schedule? Head over to http://tiny.cc/U4Jjm and find one! It'll help you keep things running
NOTPOL,"hahahah RT @tawakkal, dan jgn lupa beli bolu di koperasi RT @zahrinahasyati: dan............ gue bingung ngerjain ppt geo!!!!!!!!!!!!!!!!!!!"
NOTPOL,"damama is looking guilty and saying things like, ""It's only for a couple of days"" this cannot be good"
NOTPOL,ã€ã¨ã‚‰ãƒ‰ãƒ©ã€ˆ2!ã€‰ (é›»æ’ƒæ–‡åº«)ã€‘ã‚¢ãƒ‹ãƒ¡ã‚’å…¨éƒ¨è¦‹ã¦ã¦ã‚‚ãŠã‚‚ã—ã‚ã„ã€‚ã„ã‚„ã€è¦‹ãŸå¾Œã ã‹ã‚‰ã“ãã€é•ã£ãŸé¢ç™½å‘³ãŒå‡ºã¦ã‚‹ã¨ã„ã†å¯èƒ½æ€§ã‚‚ã€‚ http://book.akahoshitakuya.com/cmt/3638023
NOTPOL,"@mihblueberry http://twitpic.com/o2dle - ah,vc mostrou o meu desenho O:"
NOTPOL,@sardesairajdeep Something certainly needs to be done to protect the Fourth Estate in North - East.
NOTPOL,@CrystalHarris GND starts in Australia in 15 mins!i must admit ive already seen the first ep online and its awesome!!!!!congrats!!
NOTPOL,RT @sheydajahanbin: ØªÙ‡Ø¯ÛŒØ¯Ù‡Ø§ Ø¨Ù‡ Ø¬Ø§ÛŒÛŒ Ù†Ù…ÛŒØ±Ø³Ø¯ØŒ Ø­Ø¶ÙˆØ± Ù…Ø±Ø¯Ù… Ù‚Ø·Ø¹ÛŒ Ø§Ø³Øª | Ø´ÛŒØ¯Ø§ Ø¬Ù‡Ø§Ù†Ø¨ÛŒÙ† http://ff.im/aUDEz #iranelection #iran
NOTPOL,"RT @PRBristolblog: RT @lyndoman: way social media set up, few people have the balls to be critical. Everyone terrified of losing followers"
NOTPOL,RT @walterdoc: Be humble and gracious. Relax. Breathe life deeply. And don't forget to smile. Morning y'all!
NOTPOL,"To na informatica com a @fee__carvalho , @ju__morgado ...."
NOTPOL,my day just got better i love it when that happens
NOTPOL,BLOGG ANBEFALING <3 http://bit.ly/2rtAfD
NOTPOL,I don't really understand why people apologise for not tweeting. It's not like you've commited a crime or anything?
NOTPOL,Check out 2 WWE Entrance Theme Mash-Up Videos & Songs I just found out. http://bit.ly/1gvVlk & http://bit.ly/19bXkm
NOTPOL,Well if yu going live ill start my comp then...:0 yea iknow shockin riqht...bbut I wanna see yo face when yu read what I wrote @WillThyILLis
NOTPOL,Udah awal bulan ... Tp kantong tetep tipis . Tagihan meluncur terus . Bisa di tahan dl ga . Uang gaji lagi seret nih
NOTPOL,@windyparamitha makasi ya win dah bantu ngludahin . :-P
NOTPOL,"This appeal was on TV last night, but we thought a few more details would be useful #charity tuesday http://ow.ly/yOgH ^SW"
NOTPOL,my heart is racin'
NOTPOL,@josordoni oooo you started blog....exciting :)
NOTPOL,RT @meerasapra: I have plenty of common sense. I just choose to ignore it. #CnH
NOTPOL,Good to see coach Domo on Twitter..... anyone else out there ?
NOTPOL,"@NecroWolf ÐŸÑ€Ð¾Ð´ÑŽÑÐµÑ€ Ñ‚Ñ€Ð°Ð½ÑÐ¾Ð²Ð¾Ð¹ Ð¼ÑƒÐ·Ñ‹ÐºÐ¸. ÐŸÐ¾ Ð¾Ð¿Ñ‹Ñ‚Ñƒ Ð·Ð½Ð°ÑŽ, Ñ‡Ñ‚Ð¾ Ð¼ÐµÑ€Ñ‡ÐµÐ½Ð´Ð°Ð¹Ð·Ð¸Ð½Ð³ Ð´Ð°ÐµÑ‚ Ð¾Ñ‡ÐµÐ½ÑŒ Ð¼Ð°Ð»Ð¾."
NOTPOL,@ThetisMercurio They never mention how he only had one testicle. My favourite Hitler fact.
NOTPOL,@msfatbaclinsky you unfollowed me. for wat reason I have the slightest
NOTPOL,Kalo niat ada tp kurang tulus gmn? RT @inatsara: Iii waw!! Asik jg ngerjain tgs estetika kalo pake niat yg tulus..
NOTPOL,Put a big mouse pointer with wheels in a public space and this is what you get: http://post.ly/BQ6f
NOTPOL,"When's ""Feel It"" from Three 6 and Tiesto coming out? I need this track more than I need oxygen."
NOTPOL,I'm worried by the number of people who seem not to be attending their appointments today. Must be the lousy weather.
NOTPOL,"Pengeeeeen! RT @detikhot: Konser di Indonesia, Rain Anti Lipsync http://bit.ly/2vDGIL"
NOTPOL,@wendyhagen trust me someday when ur kids are 15 and 12 like mine u will be able to look back and laugh/for now keep blogging/tweeting <3
NOTPOL,"Menu and Menu Item Identification: Hi All, I am trying to open a form of my application using menu click. In A.. http://bit.ly/3nuuiE"
NOTPOL,Bezmaksas grÄmata: http://www.dspguide.com/pdfbook.htm The Scientist and Engineer's Guide to Digital Signal Processing by Steven W. Smith
NOTPOL,RT @BigBassFishing Phillips Rode Flipping Bite To Victory At Harris Chain http://tinyurl.com/yaond5o
NOTPOL,@Lyanne__ similar style. i think it's pretty clear who's better looking and in general though!
NOTPOL,RT: @ni404: ÐœÐµÐ´Ð¸Ð°-Ñ€ÐµÐ¹Ñ‚Ð¸Ð½Ð³ (Ð¿Ð¾ ÑƒÐ¿Ð¾Ð¼Ð¸Ð½Ð°ÐµÐ¼Ð¾ÑÑ‚Ð¸ Ð² Ð¡ÐœÐ˜) Ð¿Ð¾Ð¿ÑƒÐ»ÑÑ€Ð½Ñ‹Ñ… ÑÐ¾Ñ†Ð¸Ð°Ð»ÑŒÐ½Ñ‹Ñ… ÑÐµÑ‚ÐµÐ¹ http://tinyurl.com/ybcef87 via @olkarose - Ñ‚Ð²Ð¸Ñ‚Ñ‚ÐµÑ€ Ñ€Ð°ÑÑ‚Ñ‘Ñ‚
NOTPOL,@ConorGarry angels with maky faces @ dancehouse sunday 7pm - got you a ticket - you coming?
NOTPOL,"Support UK Youth Parliament @UKYP, add a #twibbon to your avatar now! - http://bit.ly/3AXQxB"
NOTPOL,RT @JoLynneValerie Good morning! It's a new day in which to let go of the past and jump w/ both feet into your current life.
NOTPOL,Screw @maartenkes. Beetje een horken-reactie van hem... Veel sterkte in ieder geval!! RT @vincente: @maartenkes misplaatst?
NOTPOL,@nwgregg My weekend was good. What about you? The beer-stealing-party was fun?
NOTPOL,nggak. Bokap gue pulang cuy HUIHUI RT @fitrwey: @echaulc jadi nginep gax?
NOTPOL,Excited'n curious to see how the week goes..
NOTPOL,My World Has Been Crashedd in Two Seconds // [ Fxxk My Destiny ) // Mii ViidA NO VAh ASER NAdA SiiN Tii // T3 N3S3SiiTO AMii lAdO P3RO kMO ?
NOTPOL,@fanofrob haha tell me bout it can u imagine rob jrath jensen and jared all rolled into 1 wot a peice of heaven hehe
NOTPOL,@LeezaAshley I dunno english breakfast... Come over let's eat togeva... Then go out like sumwhere wiv trees lmao dnt ask y...
NOTPOL,"Good morning @number1producer or good night, or ""good havent slept yet"", which translate to just good day. lol. :)"
NOTPOL,@rosaurakapps vamo ajudar ae http://sitemeu.net/No4Xa8 valeu mano qhipv
NOTPOL,The best way to get 100 followers faster is using http://snipurl.com/sg0r1 .
NOTPOL,@EmblaGlomstein you know me ;)
NOTPOL,###############################################################################################################################################################################################################################################################
NOTPOL,@FizzRocks Lola from the cover Lola with Busted
NOTPOL,RT @windek: #palingmales disuruh mandi woah
NOTPOL,RT @vcaremkt: @pannitap U R Amazing 555+ / Cash or Finance ... < wait for me i'll hav to teach 100 more years lolz
NOTPOL,"@coleykane I really liked it, first time I've seen it."
NOTPOL,esta haciendo frio en monterrey.......i need winter shopping!!!
NOTPOL,"@_nicolax Haha, yeah, work is one thing I am NOT looking forward to! Glad it's good :)"
NOTPOL,"RT @RCarpintier: Lanetro y Soitu. Â¿Un adios prematuro? http://bit.ly/kUrsW malos tiempos para 2 clasicos del Internet espaÃ±ol, que pena"
NOTPOL,Wat skool u go to? RT @YungNik: Driving to school...ugh how I dread waking up at 7!!
NOTPOL,finished my lab in 8 minutes (: its time for pancakes!
NOTPOL,: This afternoon I'm going to watch the Michael Jackson film. This is it.
NOTPOL,a cherry http://flic.kr/p/7cKKSa
NOTPOL,"God,You are more than enough for me! Is God in full control of your life? Micah 3:8 what do u have without Jesus? Not what I have with Him!"
NOTPOL,@galamanshi Thank you very much.
NOTPOL,I guess we can do it one more time...
NOTPOL,RT @@morcaw: gua penasaran deh beneran
NOTPOL,@garlicbug rofl. i'd never be angry at YOU! you're no @TimKring. no one is.
NOTPOL,. @tw_seichan ã•ã‚“ãŒã€Ž ãŠã§ã‚“ã§ç”Ÿãƒ“ãƒ¼ãƒ«ãªã† http://pic.gd/3763c8 ã€ã‚‰ã—ã„ã§ã™ã€‚
NOTPOL,Idem RT @Editoranovitas Eu ainda quero entender esse Ã­mÃ£poderoso dolixo e da cultura inÃºtil.
NOTPOL,"You cannot trust God too much, nor trust yourself too little. Spurgeon"
NOTPOL,"RT @VH1iNFO If practice makes perfect, and nobody's perfect, why practice?"
NOTPOL,@TinelleMatlock wutchu doin rt now neway?? Lol
NOTPOL,okay im going nitey nite... Watch over me as I lay & rest my eyes & dream Aaron.. Love you.. night tworld!
NOTPOL,QUICK shot out to my soldiers @MpPain @prpeddles @kdfbaby!!!
NOTPOL,RT @superbecio: How to detect and void memory and resources leaks http://bit.ly/3XSQ0M
NOTPOL,i feel so energetic today! hehe
NOTPOL,"I think it would be tricky to be less amused. After half an hour of waiting at the bus stop, and two buses just driving past, we gave up."
NOTPOL,Out here early wig my g @facemoney1
NOTPOL,@ysssss love you more. mwah! basta andito lang ako :) aw
NOTPOL,Rebooting desktop PC due to AVG antivirus upgrade...
NOTPOL,Dudes and dudettes. Please go check out the new layout on my friends blog http://bit.ly/jAfXE Lemme know if you like it or not =D
NOTPOL,"ACT Health is Hiring: Midwife - RN L 1 (Caneberra, AUS) http://bit.ly/11RwS0 #Jobs #TweetMyJOBS"
NOTPOL,"Plans emerge for NYC's first co-housing community, More than half of Manhattanites live alone ... and more: 1. Archit... http://bit.ly/zpVXZ"
NOTPOL,@BareKnuckleDawg you gone walkabout??
NOTPOL,"Egypt: Liberal conference raises controversy | Bikya Masr: The conference, which was held under the theme â€ Edu.. http://bit.ly/1ngonL"
NOTPOL,RT @KimmieB79: Good morning good morning.wishing u all a fantabulocious day :-) I've got tons a work to do today so I might be MIA.<<Morning
NOTPOL,RT @mktmag: RT @neokain: à¸­à¸¢à¸²à¸à¸‚à¸²à¸¢ MacBook à¹€à¸­à¸²à¸•à¸±à¸‡à¸„à¹Œà¹„à¸›à¸‹à¸·à¹‰à¸­ ThinkPad<à¸—à¸³à¹„à¸¡à¸­à¹ˆà¸° ~ why?
NOTPOL,"Man, I love and hate the heating system at work. It's beautiful when you just walked in from the cold. It's awful when you're here for 8 hrs"
NOTPOL,i want saturday to be here
NOTPOL,"Going to watch Jools Holland being filmed tonight! Jay-Z, Foo Fighters and Sting..."
NOTPOL,i believe @acluxton & @bcluxton are RT @johntmeyer: I need to know if you're a @NHL fan & any others on Twitter who have favorite @NHL team?
NOTPOL,"@fridakahlo1 Thank you! Very sweet! I'm getting by with a half a tuna sammie. It's not the same, but it will do."
NOTPOL,RT @Spotify: Robbie Williamsâ€™ new album to debut exclusively on Spotify in the UK http://bit.ly/ZKneZ
NOTPOL,Aenima is the mood today
NOTPOL,#truthtuesday I. CANNOT. STAND. THE. WORD. PURCHASE. Or collection. I can't explain this but either of those words make my blood boil
NOTPOL,accuracy is theleast significant part of drawing.but you have to learn how to draw accurately before youcan do anything else milton glaser
NOTPOL,I subscribed to AutolineDetroit's channel on YouTube http://bit.ly/SjOmV via http://retweet.com
NOTPOL,woke up with a major kink in my neck... is there an app for that?
NOTPOL,#zeroms Sprint Enters The Netbook Game With Dell Mini 10: Â via:Â HotHardware.. http://bit.ly/3X741u #wjtglobal
NOTPOL,RT @scrabysys: Chi scarica musica da Internet compra piÃ¹ dischi http://ff.im/-aV5Hb
NOTPOL,Can't understand why @MrPhantasyEnt can't accept how much of a old monkey he is today I mean really C'Mon Son :-)
NOTPOL,"RT @faithclubdotnet: #GOD #JESUS 1Cor12:9 One & the same Spirit gives faith to one person,while to another person he gives the power to heal"
NOTPOL,@destined_2be were you on the call?
NOTPOL,@KOGUMAK ã‚‚ã†1åŒ¹ã®é­šã¯ï½¤ã‚¦ãƒŸã‚¿ãƒŠã‚´ã ã‚ˆï½ž
NOTPOL,"wkwkwkwk,,,dah loakin aj dah,,lumayan buat jajan,,haha RT @Ichenluphicho: waah part nye aje dikasihin jg kagak ada yg sudi nerima awkawkawk"
NOTPOL,New #Africa #news Egypt hosts next China-Africa Summit: Chinese officials.. http://bit.ly/9qEYG on #African #society
NOTPOL,@LANIdotCOM lmao I am not cuff master flex shut up. You work today?
NOTPOL,RT @Radio_Nanduti: Despiden a Conductora de TelevisiÃ³n por poseer un Sex Shop http://bit.ly/3l2Q53 | #Hipocresia #puritanismo
NOTPOL,"Photo gallery, Part II: Rutgers at UConn http://bit.ly/3ERQvt"
NOTPOL,semangat nduk! RT @silvafauziah: baru nyampe kos dan harus segera nyiapin tugas+modul besok (gym) http://plurk.com/p/2hu6v5
NOTPOL,#STL help out... RT @Pastecrafts: Needles 4 Newborns is up and running! Come knit for the newborns! http://bit.ly/MZixQ (via @MomsMix)
NOTPOL,"@TRINArockstarr Love it!!! ""That's MY Attitude!"" F*#! what ya heard!!! Can't wait 2 be w/ u IN MIAMI BITCH!!!!"
NOTPOL,"RT @sullivanbc: @seacoastcrepes if you can get through the red tape, we'd love to have you in #portsmouthnh {I second that! Good luck!}"
NOTPOL,@DanniiMinogue R these shoes ur showing us yours? or r they just for u to wear on the show cos they are all far too gorgeous for words!!
NOTPOL,"Place your palms onto mine's, tell me how you feel and I'll be yours to keep. @XueErocks"
NOTPOL,#Smart-DSL: LÃ¶sung fÃ¼r die #Breitband-Unterversorgung im Landkreis GÃ¼nzburg (BY)? http://tr.im/DXFb
NOTPOL,"RT @RevRunWisdom Stop trying 2 b like everyone else, When ur some1 who's different, fly, dope & unusual, EVERYBODY will try to be like you!"
NOTPOL,Gotta love old school tv in the morning. man saved by the bell is cheeeeesy
NOTPOL,@aeminor no the hell i havent lol
NOTPOL,"I gotta run, I have to go vote for a gambling casino in Ohio!"
NOTPOL,"Words like violence, break the silence. Come crashing in, into my little world. Painful to me, pierce right through me... <3 DM"
NOTPOL,"@jmccoey it was nice being there, send copper hugs and fuss from me xx"
NOTPOL,RT @radiozero977:estÃ¡ disponble el Podcast de Desde Zero en www.radiozero.cl//recomiendo la repasada que le pega A J Holt a su colega G Vial
NOTPOL,"Thx to @lilseera utk report nya .wlaupun mati lmpu ,untg ad twit =D"
NOTPOL,"Whimsical wooden dog and horse breed ornaments same styles as my new puzzles. Starting at 9.99, PLUS the FB discount of 10%, coupon #C0209L."
